country,statename,statecode,year,population,number_of_e_transactions,e_transactions_per_1000_population
India,Manipur,14,2020,2721756.0,4757.0,1.7
India,Manipur,14,2020,2721756.0,11530.0,4.2
India,Manipur,14,2020,2721756.0,9925.0,3.6
India,Manipur,14,2020,2721756.0,8208.0,3.0
India,Manipur,14,2020,2721756.0,8647.0,3.2
India,Manipur,14,2020,2721756.0,12416.0,4.6
India,Manipur,14,2020,2721756.0,8830.0,3.2
India,Manipur,14,2020,2721756.0,7425.0,2.7
India,Manipur,14,2020,2721756.0,12162.0,4.5
India,Manipur,14,2020,2721756.0,3855.0,1.4
India,Manipur,14,2020,2721756.0,4264.0,1.6
India,Manipur,14,2020,2721756.0,6051.0,2.2
India,Manipur,14,2020,2721756.0,20778.0,7.6
India,Manipur,14,2020,2721756.0,10605.0,3.9
India,Manipur,14,2020,2721756.0,13514.0,5.0
India,Manipur,14,2020,2721756.0,3078.0,1.1
India,Manipur,14,2020,2721756.0,11964.0,4.4
India,Manipur,14,2020,2721756.0,3294.0,1.2
India,Manipur,14,2020,2721756.0,16071.0,5.9
India,Manipur,14,2020,2721756.0,5447.0,2.0
India,Manipur,14,2020,2721756.0,8581.0,3.2
India,Manipur,14,2020,2721756.0,8151.0,3.0
India,Manipur,14,2020,2721756.0,7276.0,2.7
India,Manipur,14,2020,2721756.0,5525.0,2.0
India,Manipur,14,2020,2721756.0,2298.0,0.8
India,Manipur,14,2020,2721756.0,846.0,0.3
India,Manipur,14,2020,2721756.0,716.0,0.3
India,Manipur,14,2020,2721756.0,1013.0,0.4
India,Manipur,14,2020,2721756.0,841.0,0.3
India,Manipur,14,2020,2721756.0,18545.0,6.8
India,Manipur,14,2020,2721756.0,15391.0,5.7
India,Manipur,14,2020,2721756.0,18520.0,6.8
India,Manipur,14,2020,2721756.0,5868.0,2.2
India,Manipur,14,2020,2721756.0,18752.0,6.9
India,Manipur,14,2020,2721756.0,3855.0,1.4
India,Manipur,14,2020,2721756.0,2780.0,1.0
India,Manipur,14,2020,2721756.0,4095.0,1.5
India,Manipur,14,2020,2721756.0,3517.0,1.3
India,Manipur,14,2020,2721756.0,1864.0,0.7
India,Manipur,14,2020,2721756.0,8777.0,3.2
India,Manipur,14,2020,2721756.0,10984.0,4.0
India,Manipur,14,2020,2721756.0,7533.0,2.8
India,Manipur,14,2020,2721756.0,8798.0,3.2
India,Manipur,14,2020,2721756.0,20774.0,7.6
India,Manipur,14,2020,2721756.0,360.0,0.1
India,Manipur,14,2020,2721756.0,2695.0,1.0
India,Manipur,14,2020,2721756.0,6786.0,2.5
India,Manipur,14,2020,2721756.0,3513.0,1.3
India,Manipur,14,2020,2721756.0,4058.0,1.5
India,Manipur,14,2020,2721756.0,2821.0,1.0
India,Manipur,14,2020,2721756.0,3368.0,1.2
India,Manipur,14,2020,2721756.0,4318.0,1.6
India,Manipur,14,2020,2721756.0,3717.0,1.4
India,Manipur,14,2020,2721756.0,9871.0,3.6
India,Manipur,14,2020,2721756.0,8723.0,3.2
India,Manipur,14,2020,2721756.0,3757.0,1.4
India,Manipur,14,2020,2721756.0,6632.0,2.4
India,Manipur,14,2020,2721756.0,4383.0,1.6
India,Manipur,14,2020,2721756.0,78.0,0.0
India,Manipur,14,2020,2721756.0,184.0,0.1
India,Manipur,14,2020,2721756.0,186.0,0.1
India,Manipur,14,2020,2721756.0,2220.0,0.8
India,Manipur,14,2020,2721756.0,29.0,0.0
India,Manipur,14,2020,2721756.0,160.0,0.1
India,Manipur,14,2020,2721756.0,14335.0,5.3
India,Manipur,14,2020,2721756.0,10409.0,3.8
India,Manipur,14,2020,2721756.0,875.0,0.3
India,Manipur,14,2020,2721756.0,132.0,0.0
India,Manipur,14,2020,2721756.0,3035.0,1.1
India,Manipur,14,2020,2721756.0,3273.0,1.2
India,Manipur,14,2020,2721756.0,4085.0,1.5
India,Manipur,14,2020,2721756.0,12036.0,4.4
India,Manipur,14,2020,2721756.0,2136.0,0.8
India,Manipur,14,2020,2721756.0,2295.0,0.8
India,Manipur,14,2020,2721756.0,3675.0,1.4
India,Manipur,14,2020,2721756.0,5693.0,2.1
India,Manipur,14,2020,2721756.0,3003.0,1.1
India,Manipur,14,2020,2721756.0,2507.0,0.9
India,Manipur,14,2020,2721756.0,317.0,0.1
India,Manipur,14,2020,2721756.0,4480.0,1.6
India,Manipur,14,2020,2721756.0,154.0,0.1
India,Manipur,14,2020,2721756.0,283.0,0.1
India,Manipur,14,2020,2721756.0,10447.0,3.8
India,Manipur,14,2020,2721756.0,9358.0,3.4
India,Manipur,14,2020,2721756.0,5462.0,2.0
India,Manipur,14,2020,2721756.0,11122.0,4.1
India,Manipur,14,2020,2721756.0,10802.0,4.0
India,Manipur,14,2020,2721756.0,322.0,0.1
India,Manipur,14,2020,2721756.0,242.0,0.1
India,Manipur,14,2020,2721756.0,293.0,0.1
India,Manipur,14,2020,2721756.0,321.0,0.1
India,Manipur,14,2020,2721756.0,421.0,0.2
India,Manipur,14,2020,2721756.0,366.0,0.1
India,Manipur,14,2020,2721756.0,188.0,0.1
India,Manipur,14,2020,2721756.0,5218.0,1.9
India,Manipur,14,2020,2721756.0,10284.0,3.8
India,Manipur,14,2020,2721756.0,4369.0,1.6
India,Manipur,14,2020,2721756.0,6277.0,2.3
India,Manipur,14,2020,2721756.0,7899.0,2.9
India,Manipur,14,2020,2721756.0,3308.0,1.2
India,Manipur,14,2020,2721756.0,9327.0,3.4
India,Manipur,14,2020,2721756.0,5768.0,2.1
India,Manipur,14,2020,2721756.0,283.0,0.1
India,Manipur,14,2020,2721756.0,221.0,0.1
India,Manipur,14,2020,2721756.0,16056.0,5.9
India,Manipur,14,2020,2721756.0,7713.0,2.8
India,Manipur,14,2020,2721756.0,7901.0,2.9
India,Manipur,14,2020,2721756.0,7087.0,2.6
India,Manipur,14,2020,2721756.0,4718.0,1.7
India,Manipur,14,2020,2721756.0,8620.0,3.2
India,Manipur,14,2020,2721756.0,4708.0,1.7
India,Manipur,14,2020,2721756.0,6302.0,2.3
India,Manipur,14,2020,2721756.0,6178.0,2.3
India,Manipur,14,2020,2721756.0,119.0,0.0
India,Manipur,14,2020,2721756.0,8842.0,3.2
India,Manipur,14,2020,2721756.0,4326.0,1.6
India,Manipur,14,2020,2721756.0,8654.0,3.2
India,Manipur,14,2020,2721756.0,5704.0,2.1
India,Manipur,14,2020,2721756.0,5762.0,2.1
India,Manipur,14,2020,2721756.0,6221.0,2.3
India,Manipur,14,2020,2721756.0,7036.0,2.6
India,Manipur,14,2020,2721756.0,3685.0,1.4
India,Manipur,14,2020,2721756.0,5092.0,1.9
India,Manipur,14,2020,2721756.0,16604.0,6.1
India,Manipur,14,2020,2721756.0,3908.0,1.4
India,Manipur,14,2020,2721756.0,7227.0,2.7
India,Manipur,14,2020,2721756.0,6904.0,2.5
India,Manipur,14,2020,2721756.0,8836.0,3.2
India,Manipur,14,2020,2721756.0,7104.0,2.6
India,Manipur,14,2020,2721756.0,10599.0,3.9
India,Manipur,14,2020,2721756.0,6590.0,2.4
India,Manipur,14,2020,2721756.0,8742.0,3.2
India,Manipur,14,2020,2721756.0,9473.0,3.5
India,Manipur,14,2020,2721756.0,6458.0,2.4
India,Manipur,14,2020,2721756.0,5666.0,2.1
India,Manipur,14,2020,2721756.0,5978.0,2.2
India,Manipur,14,2020,2721756.0,10762.0,4.0
India,Manipur,14,2020,2721756.0,3693.0,1.4
India,Manipur,14,2020,2721756.0,7985.0,2.9
India,Manipur,14,2020,2721756.0,5953.0,2.2
India,Manipur,14,2020,2721756.0,237.0,0.1
India,Manipur,14,2020,2721756.0,114.0,0.0
India,Manipur,14,2020,2721756.0,25186.0,9.3
India,Manipur,14,2020,2721756.0,7624.0,2.8
India,Manipur,14,2020,2721756.0,8134.0,3.0
India,Manipur,14,2020,2721756.0,4318.0,1.6
India,Manipur,14,2020,2721756.0,172.0,0.1
India,Manipur,14,2020,2721756.0,18448.0,6.8
India,Manipur,14,2020,2721756.0,7999.0,2.9
India,Manipur,14,2020,2721756.0,6790.0,2.5
India,Manipur,14,2020,2721756.0,6419.0,2.4
India,Manipur,14,2020,2721756.0,8979.0,3.3
India,Manipur,14,2020,2721756.0,8386.0,3.1
India,Manipur,14,2020,2721756.0,7915.0,2.9
India,Manipur,14,2020,2721756.0,8913.0,3.3
India,Manipur,14,2020,2721756.0,7561.0,2.8
India,Manipur,14,2020,2721756.0,7269.0,2.7
India,Manipur,14,2020,2721756.0,6424.0,2.4
India,Manipur,14,2020,2721756.0,242.0,0.1
India,Manipur,14,2020,2721756.0,723.0,0.3
India,Manipur,14,2020,2721756.0,6706.0,2.5
India,Manipur,14,2020,2721756.0,8002.0,2.9
India,Manipur,14,2020,2721756.0,8549.0,3.1
India,Manipur,14,2020,2721756.0,6544.0,2.4
India,Manipur,14,2020,2721756.0,6115.0,2.2
India,Manipur,14,2020,2721756.0,6039.0,2.2
India,Manipur,14,2020,2721756.0,7423.0,2.7
India,Manipur,14,2020,2721756.0,9411.0,3.5
India,Manipur,14,2020,2721756.0,7979.0,2.9
India,Manipur,14,2020,2721756.0,4029.0,1.5
India,Manipur,14,2020,2721756.0,8075.0,3.0
India,Manipur,14,2020,2721756.0,7513.0,2.8
India,Manipur,14,2020,2721756.0,7752.0,2.8
India,Manipur,14,2020,2721756.0,2700.0,1.0
India,Manipur,14,2020,2721756.0,10702.0,3.9
India,Manipur,14,2020,2721756.0,6778.0,2.5
India,Manipur,14,2020,2721756.0,8118.0,3.0
India,Manipur,14,2020,2721756.0,4276.0,1.6
India,Manipur,14,2020,2721756.0,6307.0,2.3
India,Manipur,14,2020,2721756.0,8624.0,3.2
India,Manipur,14,2020,2721756.0,5155.0,1.9
India,Manipur,14,2020,2721756.0,4324.0,1.6
India,Manipur,14,2020,2721756.0,1753.0,0.6
India,Manipur,14,2020,2721756.0,4592.0,1.7
India,Manipur,14,2020,2721756.0,1859.0,0.7
India,Manipur,14,2020,2721756.0,2939.0,1.1
India,Manipur,14,2020,2721756.0,8140.0,3.0
India,Manipur,14,2020,2721756.0,28003.0,10.3
India,Manipur,14,2020,2721756.0,5009.0,1.8
India,Manipur,14,2020,2721756.0,4110.0,1.5
India,Manipur,14,2020,2721756.0,195.0,0.1
India,Manipur,14,2020,2721756.0,7432.0,2.7
India,Manipur,14,2020,2721756.0,1958.0,0.7
India,Manipur,14,2020,2721756.0,58713.0,21.6
India,Manipur,14,2020,2721756.0,13943.0,5.1
India,Manipur,14,2020,2721756.0,7540.0,2.8
India,Manipur,14,2020,2721756.0,7142.0,2.6
India,Manipur,14,2020,2721756.0,5620.0,2.1
India,Manipur,14,2020,2721756.0,7012.0,2.6
India,Manipur,14,2020,2721756.0,6027.0,2.2
India,Manipur,14,2020,2721756.0,4255.0,1.6
India,Manipur,14,2020,2721756.0,4937.0,1.8
India,Manipur,14,2020,2721756.0,7217.0,2.7
India,Manipur,14,2020,2721756.0,6542.0,2.4
India,Manipur,14,2020,2721756.0,7482.0,2.7
India,Manipur,14,2020,2721756.0,1690.0,0.6
India,Manipur,14,2020,2721756.0,7704.0,2.8
India,Manipur,14,2020,2721756.0,31470.0,11.6
India,Manipur,14,2020,2721756.0,1701.0,0.6
India,Manipur,14,2020,2721756.0,9054.0,3.3
India,Manipur,14,2020,2721756.0,6375.0,2.3
India,Manipur,14,2020,2721756.0,6689.0,2.5
India,Manipur,14,2020,2721756.0,6430.0,2.4
India,Manipur,14,2020,2721756.0,6116.0,2.2
India,Manipur,14,2020,2721756.0,4237.0,1.6
India,Manipur,14,2020,2721756.0,5796.0,2.1
India,Manipur,14,2020,2721756.0,5043.0,1.9
India,Manipur,14,2020,2721756.0,5831.0,2.1
India,Manipur,14,2020,2721756.0,5024.0,1.8
India,Manipur,14,2020,2721756.0,7831.0,2.9
India,Manipur,14,2020,2721756.0,5974.0,2.2
India,Manipur,14,2020,2721756.0,3424.0,1.3
India,Manipur,14,2020,2721756.0,5763.0,2.1
India,Manipur,14,2020,2721756.0,15377.0,5.6
India,Manipur,14,2020,2721756.0,6103.0,2.2
India,Manipur,14,2020,2721756.0,3564.0,1.3
India,Manipur,14,2020,2721756.0,5073.0,1.9
India,Manipur,14,2020,2721756.0,7812.0,2.9
India,Manipur,14,2020,2721756.0,3660.0,1.3
India,Manipur,14,2020,2721756.0,3754.0,1.4
India,Manipur,14,2020,2721756.0,7535.0,2.8
India,Manipur,14,2020,2721756.0,768.0,0.3
India,Manipur,14,2020,2721756.0,13000.0,4.8
India,Manipur,14,2020,2721756.0,9544.0,3.5
India,Manipur,14,2020,2721756.0,7775.0,2.9
India,Manipur,14,2020,2721756.0,4658.0,1.7
India,Manipur,14,2020,2721756.0,9723.0,3.6
India,Manipur,14,2020,2721756.0,9006.0,3.3
India,Manipur,14,2020,2721756.0,9034.0,3.3
India,Manipur,14,2020,2721756.0,5856.0,2.2
India,Manipur,14,2020,2721756.0,6816.0,2.5
India,Manipur,14,2020,2721756.0,5685.0,2.1
India,Manipur,14,2020,2721756.0,3498.0,1.3
India,Manipur,14,2020,2721756.0,6008.0,2.2
India,Manipur,14,2020,2721756.0,479.0,0.2
India,Manipur,14,2020,2721756.0,7989.0,2.9
India,Manipur,14,2020,2721756.0,533.0,0.2
India,Manipur,14,2020,2721756.0,12607.0,4.6
India,Manipur,14,2020,2721756.0,9923.0,3.6
India,Manipur,14,2020,2721756.0,2928.0,1.1
India,Manipur,14,2020,2721756.0,6024.0,2.2
India,Manipur,14,2020,2721756.0,6486.0,2.4
India,Manipur,14,2020,2721756.0,8445.0,3.1
India,Manipur,14,2020,2721756.0,3545.0,1.3
India,Manipur,14,2020,2721756.0,8765.0,3.2
India,Manipur,14,2020,2721756.0,1891.0,0.7
India,Manipur,14,2020,2721756.0,16899.0,6.2
India,Manipur,14,2020,2721756.0,748.0,0.3
India,Manipur,14,2020,2721756.0,8996.0,3.3
India,Manipur,14,2020,2721756.0,644.0,0.2
India,Manipur,14,2020,2721756.0,7232.0,2.7
India,Manipur,14,2020,2721756.0,14665.0,5.4
India,Manipur,14,2020,2721756.0,8163.0,3.0
India,Manipur,14,2020,2721756.0,1635.0,0.6
India,Manipur,14,2020,2721756.0,6656.0,2.4
India,Manipur,14,2020,2721756.0,6816.0,2.5
India,Manipur,14,2020,2721756.0,669.0,0.2
India,Manipur,14,2020,2721756.0,204.0,0.1
India,Manipur,14,2020,2721756.0,856.0,0.3
India,Manipur,14,2020,2721756.0,10629.0,3.9
India,Manipur,14,2020,2721756.0,10451.0,3.8
India,Manipur,14,2020,2721756.0,12341.0,4.5
India,Manipur,14,2020,2721756.0,9416.0,3.5
India,Manipur,14,2020,2721756.0,8350.0,3.1
India,Manipur,14,2020,2721756.0,144.0,0.1
India,Manipur,14,2020,2721756.0,918.0,0.3
India,Manipur,14,2020,2721756.0,16405.0,6.0
India,Manipur,14,2020,2721756.0,11628.0,4.3
India,Manipur,14,2020,2721756.0,7552.0,2.8
India,Manipur,14,2020,2721756.0,8336.0,3.1
India,Manipur,14,2020,2721756.0,68619.0,25.2
India,Manipur,14,2020,2721756.0,6056.0,2.2
India,Manipur,14,2020,2721756.0,9170.0,3.4
India,Manipur,14,2020,2721756.0,6925.0,2.5
India,Manipur,14,2020,2721756.0,2491.0,0.9
India,Manipur,14,2020,2721756.0,642.0,0.2
India,Manipur,14,2020,2721756.0,4959.0,1.8
India,Manipur,14,2020,2721756.0,725.0,0.3
India,Manipur,14,2020,2721756.0,10655.0,3.9
India,Manipur,14,2020,2721756.0,10708.0,3.9
India,Manipur,14,2020,2721756.0,8110.0,3.0
India,Manipur,14,2020,2721756.0,2880.0,1.1
India,Manipur,14,2020,2721756.0,9035.0,3.3
India,Manipur,14,2020,2721756.0,9872.0,3.6
India,Manipur,14,2020,2721756.0,9402.0,3.5
India,Manipur,14,2020,2721756.0,6349.0,2.3
India,Manipur,14,2020,2721756.0,6273.0,2.3
India,Manipur,14,2020,2721756.0,10422.0,3.8
India,Manipur,14,2020,2721756.0,3898.0,1.4
India,Manipur,14,2020,2721756.0,7628.0,2.8
India,Manipur,14,2020,2721756.0,1501.0,0.6
India,Manipur,14,2020,2721756.0,1410.0,0.5
India,Manipur,14,2020,2721756.0,416.0,0.2
India,Manipur,14,2020,2721756.0,2122.0,0.8
India,Manipur,14,2020,2721756.0,1216.0,0.4
India,Manipur,14,2020,2721756.0,1562.0,0.6
India,Manipur,14,2020,2721756.0,1387.0,0.5
India,Manipur,14,2020,2721756.0,874.0,0.3
India,Manipur,14,2020,2721756.0,36505.0,13.4
India,Manipur,14,2020,2721756.0,19335.0,7.1
India,Manipur,14,2020,2721756.0,21315.0,7.8
India,Manipur,14,2020,2721756.0,14123.0,5.2
India,Manipur,14,2020,2721756.0,9981.0,3.7
India,Manipur,14,2020,2721756.0,5719.0,2.1
India,Manipur,14,2020,2721756.0,1096.0,0.4
India,Manipur,14,2020,2721756.0,16633.0,6.1
India,Manipur,14,2020,2721756.0,340.0,0.1
India,Manipur,14,2020,2721756.0,1354.0,0.5
India,Manipur,14,2020,2721756.0,1652.0,0.6
India,Manipur,14,2020,2721756.0,987.0,0.4
India,Manipur,14,2020,2721756.0,33207.0,12.2
India,Manipur,14,2020,2721756.0,11825.0,4.3
India,Manipur,14,2020,2721756.0,15728.0,5.8
India,Manipur,14,2020,2721756.0,12930.0,4.8
India,Manipur,14,2020,2721756.0,6005.0,2.2
India,Manipur,14,2020,2721756.0,4496.0,1.7
India,Manipur,14,2020,2721756.0,9343.0,3.4
India,Manipur,14,2020,2721756.0,8667.0,3.2
India,Manipur,14,2021,2721756.0,8595.0,3.2
India,Manipur,14,2021,2721756.0,12603.0,4.6
India,Manipur,14,2021,2721756.0,28399.0,10.4
India,Manipur,14,2021,2721756.0,31598.0,11.6
India,Manipur,14,2021,2721756.0,27592.0,10.1
India,Manipur,14,2021,2721756.0,19961.0,7.3
India,Manipur,14,2021,2721756.0,9589.0,3.5
India,Manipur,14,2021,2721756.0,1004.0,0.4
India,Manipur,14,2021,2721756.0,18631.0,6.8
India,Manipur,14,2021,2721756.0,9115.0,3.3
India,Manipur,14,2021,2721756.0,1155.0,0.4
India,Manipur,14,2021,2721756.0,880.0,0.3
India,Manipur,14,2021,2721756.0,868.0,0.3
India,Manipur,14,2021,2721756.0,56553.0,20.8
India,Manipur,14,2021,2721756.0,10647.0,3.9
India,Manipur,14,2021,2721756.0,9151.0,3.4
India,Manipur,14,2021,2721756.0,529.0,0.2
India,Manipur,14,2021,2721756.0,11456.0,4.2
India,Manipur,14,2021,2721756.0,3411.0,1.3
India,Manipur,14,2021,2721756.0,7976.0,2.9
India,Manipur,14,2021,2721756.0,11145.0,4.1
India,Manipur,14,2021,2721756.0,1224.0,0.4
India,Manipur,14,2021,2721756.0,14054.0,5.2
India,Manipur,14,2021,2721756.0,13602.0,5.0
India,Manipur,14,2021,2721756.0,967.0,0.4
India,Manipur,14,2021,2721756.0,10481.0,3.9
India,Manipur,14,2021,2721756.0,6466.0,2.4
India,Manipur,14,2021,2721756.0,5969.0,2.2
India,Manipur,14,2021,2721756.0,9766.0,3.6
India,Manipur,14,2021,2721756.0,11415.0,4.2
India,Manipur,14,2021,2721756.0,9012.0,3.3
India,Manipur,14,2021,2721756.0,11089.0,4.1
India,Manipur,14,2021,2721756.0,5087.0,1.9
India,Manipur,14,2021,2721756.0,7789.0,2.9
India,Manipur,14,2021,2721756.0,1030.0,0.4
India,Manipur,14,2021,2721756.0,883.0,0.3
India,Manipur,14,2021,2721756.0,18746.0,6.9
India,Manipur,14,2021,2721756.0,21676.0,8.0
India,Manipur,14,2021,2721756.0,12049.0,4.4
India,Manipur,14,2021,2721756.0,806.0,0.3
India,Manipur,14,2021,2721756.0,12825.0,4.7
India,Manipur,14,2021,2721756.0,9217.0,3.4
India,Manipur,14,2021,2721756.0,1039.0,0.4
India,Manipur,14,2021,2721756.0,15375.0,5.6
India,Manipur,14,2021,2721756.0,8007.0,2.9
India,Manipur,14,2021,2721756.0,956.0,0.4
India,Manipur,14,2021,2721756.0,8480.0,3.1
India,Manipur,14,2021,2721756.0,5759.0,2.1
India,Manipur,14,2021,2721756.0,4809.0,1.8
India,Manipur,14,2021,2721756.0,10854.0,4.0
India,Manipur,14,2021,2721756.0,7105.0,2.6
India,Manipur,14,2021,2721756.0,6423.0,2.4
India,Manipur,14,2021,2721756.0,5702.0,2.1
India,Manipur,14,2021,2721756.0,2474.0,0.9
India,Manipur,14,2021,2721756.0,7516.0,2.8
India,Manipur,14,2021,2721756.0,7219.0,2.7
India,Manipur,14,2021,2721756.0,4782.0,1.8
India,Manipur,14,2021,2721756.0,4657.0,1.7
India,Manipur,14,2021,2721756.0,6537.0,2.4
India,Manipur,14,2021,2721756.0,7950.0,2.9
India,Manipur,14,2021,2721756.0,1686.0,0.6
India,Manipur,14,2021,2721756.0,4200.0,1.5
India,Manipur,14,2021,2721756.0,9701.0,3.6
India,Manipur,14,2021,2721756.0,10368.0,3.8
India,Manipur,14,2021,2721756.0,16113.0,5.9
India,Manipur,14,2021,2721756.0,8667.0,3.2
India,Manipur,14,2021,2721756.0,8666.0,3.2
India,Manipur,14,2021,2721756.0,5403.0,2.0
India,Manipur,14,2021,2721756.0,10706.0,3.9
India,Manipur,14,2021,2721756.0,11021.0,4.0
India,Manipur,14,2021,2721756.0,9849.0,3.6
India,Manipur,14,2021,2721756.0,12188.0,4.5
India,Manipur,14,2021,2721756.0,9638.0,3.5
India,Manipur,14,2021,2721756.0,1466.0,0.5
India,Manipur,14,2021,2721756.0,1258.0,0.5
India,Manipur,14,2021,2721756.0,13887.0,5.1
India,Manipur,14,2021,2721756.0,18691.0,6.9
India,Manipur,14,2021,2721756.0,1238.0,0.5
India,Manipur,14,2021,2721756.0,2030.0,0.7
India,Manipur,14,2021,2721756.0,12438.0,4.6
India,Manipur,14,2021,2721756.0,5153.0,1.9
India,Manipur,14,2021,2721756.0,3328.0,1.2
India,Manipur,14,2021,2721756.0,7304.0,2.7
India,Manipur,14,2021,2721756.0,24163.0,8.9
India,Manipur,14,2021,2721756.0,29263.0,10.8
India,Manipur,14,2021,2721756.0,11573.0,4.3
India,Manipur,14,2021,2721756.0,9993.0,3.7
India,Manipur,14,2021,2721756.0,10175.0,3.7
India,Manipur,14,2021,2721756.0,4125.0,1.5
India,Manipur,14,2021,2721756.0,3586.0,1.3
India,Manipur,14,2021,2721756.0,3833.0,1.4
India,Manipur,14,2021,2721756.0,473.0,0.2
India,Manipur,14,2021,2721756.0,1779.0,0.7
India,Manipur,14,2021,2721756.0,252.0,0.1
India,Manipur,14,2021,2721756.0,1110.0,0.4
India,Manipur,14,2021,2721756.0,1886.0,0.7
India,Manipur,14,2021,2721756.0,1360.0,0.5
India,Manipur,14,2021,2721756.0,1474.0,0.5
India,Manipur,14,2021,2721756.0,2036.0,0.7
India,Manipur,14,2021,2721756.0,1372.0,0.5
India,Manipur,14,2021,2721756.0,577.0,0.2
India,Manipur,14,2021,2721756.0,1726.0,0.6
India,Manipur,14,2021,2721756.0,479.0,0.2
India,Manipur,14,2021,2721756.0,1132.0,0.4
India,Manipur,14,2021,2721756.0,1626.0,0.6
India,Manipur,14,2021,2721756.0,1587.0,0.6
India,Manipur,14,2021,2721756.0,1695.0,0.6
India,Manipur,14,2021,2721756.0,51271.0,18.8
India,Manipur,14,2021,2721756.0,15888.0,5.8
India,Manipur,14,2021,2721756.0,12284.0,4.5
India,Manipur,14,2021,2721756.0,24683.0,9.1
India,Manipur,14,2021,2721756.0,13469.0,4.9
India,Manipur,14,2021,2721756.0,25285.0,9.3
India,Manipur,14,2021,2721756.0,13378.0,4.9
India,Manipur,14,2021,2721756.0,9922.0,3.6
India,Manipur,14,2021,2721756.0,11138.0,4.1
India,Manipur,14,2021,2721756.0,779.0,0.3
India,Manipur,14,2021,2721756.0,9969.0,3.7
India,Manipur,14,2021,2721756.0,9189.0,3.4
India,Manipur,14,2021,2721756.0,9787.0,3.6
India,Manipur,14,2021,2721756.0,11765.0,4.3
India,Manipur,14,2021,2721756.0,9883.0,3.6
India,Manipur,14,2021,2721756.0,5603.0,2.1
India,Manipur,14,2021,2721756.0,1677.0,0.6
India,Manipur,14,2021,2721756.0,6489.0,2.4
India,Manipur,14,2021,2721756.0,8574.0,3.2
India,Manipur,14,2021,2721756.0,10209.0,3.8
India,Manipur,14,2021,2721756.0,9163.0,3.4
India,Manipur,14,2021,2721756.0,228.0,0.1
India,Manipur,14,2021,2721756.0,512.0,0.2
India,Manipur,14,2021,2721756.0,25225.0,9.3
India,Manipur,14,2021,2721756.0,8097.0,3.0
India,Manipur,14,2021,2721756.0,9294.0,3.4
India,Manipur,14,2021,2721756.0,8091.0,3.0
India,Manipur,14,2021,2721756.0,10007.0,3.7
India,Manipur,14,2021,2721756.0,8697.0,3.2
India,Manipur,14,2021,2721756.0,10417.0,3.8
India,Manipur,14,2021,2721756.0,4215.0,1.5
India,Manipur,14,2021,2721756.0,8999.0,3.3
India,Manipur,14,2021,2721756.0,10815.0,4.0
India,Manipur,14,2021,2721756.0,9641.0,3.5
India,Manipur,14,2021,2721756.0,9373.0,3.4
India,Manipur,14,2021,2721756.0,8266.0,3.0
India,Manipur,14,2021,2721756.0,9711.0,3.6
India,Manipur,14,2021,2721756.0,4196.0,1.5
India,Manipur,14,2021,2721756.0,9477.0,3.5
India,Manipur,14,2021,2721756.0,292.0,0.1
India,Manipur,14,2021,2721756.0,18294.0,6.7
India,Manipur,14,2021,2721756.0,9398.0,3.5
India,Manipur,14,2021,2721756.0,9033.0,3.3
India,Manipur,14,2021,2721756.0,9087.0,3.3
India,Manipur,14,2021,2721756.0,4431.0,1.6
India,Manipur,14,2021,2721756.0,9325.0,3.4
India,Manipur,14,2021,2721756.0,8828.0,3.2
India,Manipur,14,2021,2721756.0,9923.0,3.6
India,Manipur,14,2021,2721756.0,9138.0,3.4
India,Manipur,14,2021,2721756.0,10386.0,3.8
India,Manipur,14,2021,2721756.0,9500.0,3.5
India,Manipur,14,2021,2721756.0,5183.0,1.9
India,Manipur,14,2021,2721756.0,11671.0,4.3
India,Manipur,14,2021,2721756.0,10323.0,3.8
India,Manipur,14,2021,2721756.0,9034.0,3.3
India,Manipur,14,2021,2721756.0,10230.0,3.8
India,Manipur,14,2021,2721756.0,9468.0,3.5
India,Manipur,14,2021,2721756.0,650.0,0.2
India,Manipur,14,2021,2721756.0,476.0,0.2
India,Manipur,14,2021,2721756.0,21664.0,8.0
India,Manipur,14,2021,2721756.0,8621.0,3.2
India,Manipur,14,2021,2721756.0,7810.0,2.9
India,Manipur,14,2021,2721756.0,9947.0,3.7
India,Manipur,14,2021,2721756.0,121.0,0.0
India,Manipur,14,2021,2721756.0,16639.0,6.1
India,Manipur,14,2021,2721756.0,4249.0,1.6
India,Manipur,14,2021,2721756.0,9230.0,3.4
India,Manipur,14,2021,2721756.0,10971.0,4.0
India,Manipur,14,2021,2721756.0,9315.0,3.4
India,Manipur,14,2021,2721756.0,9849.0,3.6
India,Manipur,14,2021,2721756.0,10037.0,3.7
India,Manipur,14,2021,2721756.0,7821.0,2.9
India,Manipur,14,2021,2721756.0,9396.0,3.5
India,Manipur,14,2021,2721756.0,730.0,0.3
India,Manipur,14,2021,2721756.0,9177.0,3.4
India,Manipur,14,2021,2721756.0,9360.0,3.4
India,Manipur,14,2021,2721756.0,8324.0,3.1
India,Manipur,14,2021,2721756.0,9117.0,3.3
India,Manipur,14,2021,2721756.0,8375.0,3.1
India,Manipur,14,2021,2721756.0,4028.0,1.5
India,Manipur,14,2021,2721756.0,536.0,0.2
India,Manipur,14,2021,2721756.0,575.0,0.2
India,Manipur,14,2021,2721756.0,29926.0,11.0
India,Manipur,14,2021,2721756.0,9657.0,3.5
